filename,cmpnd,org,log_slope
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Virgibacillus salinus,1.764968811492972
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Brevibacterium mcbrellneri,1.7629840375688879
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Cellulomonas cellasea,1.7602038606595467
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Citricoccus muralis,1.7564690530036213
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Legionella brunensis,1.75182545838485
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Brevibacterium antiquum,1.7449649714936644
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Agrococcus casei,1.731048811924442
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Actinomycetospora chiangmaiensis,1.7228137276395186
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Isoptericola variabilis,1.6908425219669332
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Halobacteriovorax marinus,1.6538008967391322
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Desulfobacter curvatus,1.6386163698235616
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Nesterenkonia alba,1.5900585319414444
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Anaerocolumna xylanovorans,1.5876011318603531
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Desulfobulbus elongatus,1.5803668873799335
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Pelobacter propionicus DSM 2379,1.5746837339050073
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Bacteroides luti,1.5216762073139645
output//2019-12-13/2019-12-13_azido_all_data_calculated_slopes.csv,azido,Chloroflexi bacterium RBG 13 51 36,1.3567962470866028
output//2019-12-13/2019-12-13_biotin_all_data_calculated_slopes.csv,biotin,Kytococcus sedentarius,1.8321859329122252
output//2019-12-13/2019-12-13_biotin_all_data_calculated_slopes.csv,biotin,Granulosicoccus antarcticus,1.61671003204534
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Kytococcus sedentarius,2.9276939023931785
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Granulosicoccus antarcticus,2.686168069817813
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Dermabacter hominis,2.5881506740691718
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Arthrobacter globiformis,2.57905004549763
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Auraticoccus monumenti,2.4747662017919962
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Actinoplanes atraurantiacus,2.4616192625198203
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Mobilicoccus massiliensis,2.4456485706831845
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Halobacteriovorax marinus,2.104098911380376
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Intrasporangiaceae bacterium URHB0013,2.0758979609771315
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Luteimonas tolerans,2.0151410557076046
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Brachybacterium paraconglomeratum,2.0017119903840097
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Bacteriovorax sp. BAL6 X,1.9603846920299424
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Brachybacterium alimentarium,1.9299588790665243
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Mycolicibacterium obuense,1.9012610994277257
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,XC,1.8763059186591595
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Brevibacterium antiquum,1.8669794454298139
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Psychromonas aquimarina,1.8636544419889025
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Chloroflexi bacterium RBG 13 51 36,1.6061940507374244
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Desulfobulbus elongatus,1.603631833972826
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Micromonospora avicenniae,1.592750248296432
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Rothia mucilaginosa,1.576645349183853
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Shewanella putrefaciens,1.4621049600339064
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Agrococcus casei,1.4156997520050578
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Pelobacter propionicus DSM 2379,1.4047597659410431
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Plantibacter sp. VKM Ac-1784,1.3334829854882944
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Streptococcus pneumoniae,1.3273475426322732
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Saccharothrix espanaensis,1.3211241784671721
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Kocuria flava,1.2919597312610138
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Paenibacillus polysaccharolyticus,1.2622358545316343
output//2019-12-13/2019-12-13_butoxy_all_data_calculated_slopes.csv,butoxy,Clostridium combesii,1.1880506559771127
output//2019-12-13/2019-12-13_ClPh_all_data_calculated_slopes.csv,ClPh propionate,Granulosicoccus antarcticus,2.0897989672904003
output//2019-12-13/2019-12-13_ClPh_all_data_calculated_slopes.csv,ClPh propionate,Mobilicoccus massiliensis,1.908938326842672
output//2019-12-13/2019-12-13_ClPh_all_data_calculated_slopes.csv,ClPh propionate,Actinoplanes atraurantiacus,1.4865700211039374
output//2019-12-13/2019-12-13_ClPh_all_data_calculated_slopes.csv,ClPh propionate,Kytococcus sedentarius,1.4521282684177401
output//2019-12-13/2019-12-13_ClPh_all_data_calculated_slopes.csv,ClPh propionate,Brachybacterium paraconglomeratum,1.37980742733685
output//2019-12-13/2019-12-13_ClPh_all_data_calculated_slopes.csv,ClPh propionate,Mycolicibacterium obuense,1.2716196647676434
output//2019-12-13/2019-12-13_ClPh_all_data_calculated_slopes.csv,ClPh propionate,Halobacteriovorax marinus,1.2627617246450096
output//2019-12-13/2019-12-13_ClPh_all_data_calculated_slopes.csv,ClPh propionate,Brevibacterium antiquum,1.195712454701987
output//2019-12-13/2019-12-13_ClPh_all_data_calculated_slopes.csv,ClPh propionate,Chloroflexi bacterium RBG 13 51 36,1.1647830205078338
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Actinoplanes atraurantiacus,1.812228463556285
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Arenimonas oryziterrae,1.5769692197010425
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Arthrobacter globiformis,1.6792214900995939
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Auraticoccus monumenti,1.3651254059414601
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Bacteriovorax sp. BAL6 X,1.6293484394327984
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Brachybacterium alimentarium,1.2896465615958077
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Brachybacterium paraconglomeratum,1.3153086909060998
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Chromatocurvus halotolerans,1.4531214288064906
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Dermabacter hominis,1.5825421899513188
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Frankiales bacterium YIM 75000,1.1743445518946094
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Granulosicoccus antarcticus,2.3114982806537046
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Halobacteriovorax marinus,1.5192478197343402
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Intrasporangiaceae bacterium URHB0013,1.4258353289593284
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Kocuria flava,1.2635443592676399
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Kocuria varians,1.458045238787888
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Kytococcus sedentarius,2.462207258591404
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Luteimonas tolerans,1.611391617923657
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Mobilicoccus massiliensis,2.2502397888390386
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Nesterenkonia alba,1.2579351029815375
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Pseudoxanthomonas,1.6402927279445036
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Saccharothrix espanaensis,1.2003299567255157
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Silanimonas lenta,1.6381471047405043
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Thermomonas haemolytica,1.9175025255171938
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,Xanthomonas translucens,1.9830068306122248
output//2019-12-13/2019-12-13_cyclopentyl_all_data_calculated_slopes.csv,cyclopentyl,XC,1.5060109508286432
output//2019-12-13/2019-12-13_dimethyl_all_data_calculated_slopes.csv,dimethyl,Actinoplanes atraurantiacus,1.3559159137512085
output//2019-12-13/2019-12-13_dimethyl_all_data_calculated_slopes.csv,dimethyl,Brachybacterium paraconglomeratum,2.0059887332681017
output//2019-12-13/2019-12-13_dimethyl_all_data_calculated_slopes.csv,dimethyl,Brevibacterium antiquum,1.8433899893566958
output//2019-12-13/2019-12-13_dimethyl_all_data_calculated_slopes.csv,dimethyl,Chloroflexi bacterium RBG 13 51 36,1.9579795616030453
output//2019-12-13/2019-12-13_dimethyl_all_data_calculated_slopes.csv,dimethyl,Halobacteriovorax marinus,1.7907806815738243
output//2019-12-13/2019-12-13_dimethyl_all_data_calculated_slopes.csv,dimethyl,Kytococcus sedentarius,1.5938276552678392
output//2019-12-13/2019-12-13_dimethyl_all_data_calculated_slopes.csv,dimethyl,Mobilicoccus massiliensis,1.7649545551196115
output//2019-12-13/2019-12-13_dodecanoate_1_all_data_calculated_slopes.csv,dodecanoate,Luteimonas tolerans,1.8497188593937637
output//2019-12-13/2019-12-13_dodecanoate_1_all_data_calculated_slopes.csv,dodecanoate,Kytococcus sedentarius,1.7966136997929536
output//2019-12-13/2019-12-13_dodecanoate_1_all_data_calculated_slopes.csv,dodecanoate,Arenimonas oryziterrae,1.756138626099255
output//2019-12-13/2019-12-13_dodecanoate_1_all_data_calculated_slopes.csv,dodecanoate,Granulosicoccus antarcticus,1.6414541171831831
output//2019-12-13/2019-12-13_dodecanoate_1_all_data_calculated_slopes.csv,dodecanoate,Thermomonas haemolytica,1.6082385162750372
output//2019-12-13/2019-12-13_dodecanoate_1_all_data_calculated_slopes.csv,dodecanoate,Plantibacter sp. VKM Ac-1784,1.3382404704237454
output//2019-12-13/2019-12-13_dodecanoate_2_all_data_calculated_slopes.csv,dodecanoate,Halobacteriovorax marinus,1.4258167401058497
output//2019-12-13/2019-12-13_dodecanoate_2_all_data_calculated_slopes.csv,dodecanoate,Kocuria flava,1.1080091179444045
output//2019-12-13/2019-12-13_dodecanoate_2_all_data_calculated_slopes.csv,dodecanoate,Pseudoxanthomonas,1.8281954091920496
output//2019-12-13/2019-12-13_dodecanoate_2_all_data_calculated_slopes.csv,dodecanoate,Xanthomonas translucens,1.7137439133937356
output//2019-12-13/2019-12-13_dodecanoate_3_all_data_calculated_slopes.csv,dodecanoate,Arenimonas oryziterrae,1.6029145191956595
output//2019-12-13/2019-12-13_dodecanoate_3_all_data_calculated_slopes.csv,dodecanoate,Chromatocurvus halotolerans,1.5490573795918363
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Kytococcus sedentarius,2.9762345457659993
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Xanthomonas translucens,2.829622975067319
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Granulosicoccus antarcticus,2.6603560630571557
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Mobilicoccus massiliensis,2.4512913505174803
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,XC,2.41108142693291
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Thermomonas haemolytica,2.3221393984062533
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Luteimonas tolerans,2.2978722213325833
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Pseudoxanthomonas,2.2851139971007557
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Chromatocurvus halotolerans,2.2318443892178084
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Arthrobacter globiformis,2.2034933577077136
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Dermabacter hominis,2.189190475364104
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Actinoplanes atraurantiacus,2.0874383369078515
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Arenimonas oryziterrae,2.0670755079825542
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Kocuria varians,1.9222607918351533
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Micromonospora peucetia,1.8931744966039121
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Silanimonas lenta,1.760516971076848
output//2019-12-13/2019-12-13_heptanoate_all_data_calculated_slopes.csv,heptanoate,Intrasporangiaceae bacterium URHB0013,1.5822661947497452
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Actinomycetospora chiangmaiensis,1.2996313534841446
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Actinoplanes atraurantiacus,2.173983428728027
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Agreia bicolorata,1.2571709805814268
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Anaerocolumna xylanovorans,1.5037902848300189
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Arenimonas oryziterrae,1.3972447895950422
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Arthrobacter globiformis,1.4092179977533537
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Auraticoccus monumenti,1.187381204102859
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Bacillus sp. 7586-K,1.53162062220971
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Bacteriovorax sp. BAL6 X,1.5596303196419454
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Bacteroides luti,1.4311701108399484
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Brachybacterium paraconglomeratum,1.6827068061836983
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Brevibacterium antiquum,0.7679977612421082
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Cellulomonas cellasea,1.0533410585204932
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Chlamydiales bacterium SCGC AG-110-P3,1.5236880200255518
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Chromatocurvus halotolerans,1.674572150768554
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Clavibacter michiganensis,1.381925147998816
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Clostridium combesii,1.4772778419975527
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Dermabacter hominis,1.6257454860145728
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Desulfobacter curvatus,1.4081046517692972
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Desulfobulbus elongatus,1.314548453655624
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Frankiales bacterium YIM 75000,0.9966929272616825
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Granulosicoccus antarcticus,2.5639945796152896
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Halobacteriovorax marinus,1.101792435510481
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Intrasporangiaceae bacterium URHB0013,1.5275836790343273
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Isoptericola variabilis,1.152754824793045
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Kocuria flava,1.7369902768271994
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Kocuria varians,1.735596830949395
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Kytococcus sedentarius,2.165849834435974
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Legionella brunensis,1.3206497041236502
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Leifsonia sp. Leaf325,1.604470394731159
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Luteimonas tolerans,1.7156439109424297
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Micromonospora avicenniae,1.2215957575049854
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Micromonospora peucetia,1.8874646583499197
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Mobilicoccus massiliensis,2.3979236072836945
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Mycolicibacterium obuense,1.3846665065681565
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Nesterenkonia alba,1.080761449799491
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Okibacterium fritillariae,1.3696355783804146
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Paenibacillus polysaccharolyticus,1.0258749409095742
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Plantibacter sp. VKM Ac-1784,1.2285292699012906
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Pseudoxanthomonas,1.4514804350927653
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Psychromonas aquimarina,1.2572600548832473
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Rothia mucilaginosa,0.8927598237079343
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Saccharothrix espanaensis,1.3988089875131624
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Sanguibacter keddieii,1.6614479949434613
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Sediminihabitans luteus,1.4594609023676668
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Silanimonas lenta,1.1483463665033482
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Streptomyces ambofaciens,1.1883217043538856
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Subtercola sp. Z020,1.425878007411773
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Thermomonas haemolytica,1.7437874754689717
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Virgibacillus salinus,1.2135659459914228
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Wenzhouxiangella sediminis,0.8911369528787384
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,Xanthomonas translucens,1.4157681370531598
output//2019-12-13/2019-12-13_heptynoate_all_data_calculated_slopes.csv,heptynoate,XC,1.6281895598577658
output//2019-12-13/2019-12-13_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Granulosicoccus antarcticus,2.172495325673052
output//2019-12-13/2019-12-13_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Chromatocurvus halotolerans,1.6659888970451269
output//2019-12-13/2019-12-13_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Actinoplanes atraurantiacus,1.5984815103547423
output//2019-12-13/2019-12-13_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Arthrobacter globiformis,1.5787557155573726
output//2019-12-13/2019-12-13_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Okibacterium fritillariae,1.4486729909381362
output//2019-12-13/2019-12-13_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Kocuria flava,1.4140648625149301
output//2019-12-13/2019-12-13_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Mobilicoccus massiliensis,1.2684968455885692
output//2019-12-13/2019-12-13_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Dermabacter hominis,1.0963056273326486
output//2019-12-13/2019-12-13_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Auraticoccus monumenti,1.0844988366143005
output//2019-12-13/2019-12-13_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Kytococcus sedentarius,1.0827856411701795
output//2019-12-13/2019-12-13_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Luteimonas tolerans,0.9785181964040586
output//2019-12-13/2019-12-13_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Leifsonia sp. Leaf325,0.9409279887868554
output//2019-12-13/2019-12-13_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Thermomonas haemolytica,0.7974886019697806
output//2019-12-13/2019-12-13_oxadiazole_all_data_calculated_slopes.csv,oxadiazole,Cephaloticoccus capnophilus,0.7552120813868811
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Actinoplanes atraurantiacus,2.3723723165671613
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Kytococcus sedentarius,2.0766074601266897
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Granulosicoccus antarcticus,1.894846842822672
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Mobilicoccus massiliensis,1.6991532696527878
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Kocuria varians,1.683887008746158
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Chromatocurvus halotolerans,1.4905630306777544
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Xanthomonas translucens,1.3538606563426516
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Rothia mucilaginosa,1.3260617233148941
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Saccharothrix espanaensis,1.3004787653656138
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,XC,1.2646957690076481
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Thermomonas haemolytica,1.2247759452823554
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Silanimonas lenta,1.2089459517873822
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Brachybacterium paraconglomeratum,1.1958320127156576
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Geodermatophilus obscurus,1.181043827609093
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Nesterenkonia alba,1.179960257980363
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Arenimonas oryziterrae,1.1755674284227047
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Citricoccus muralis,1.145692543214913
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Okibacterium fritillariae,1.1252439065166406
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Clavibacter michiganensis,1.121926240541071
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Cellulomonas cellasea,1.1149979520506792
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Agreia bicolorata,1.1144756495440662
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Subtercola sp. Z020,1.109764661496703
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Mycolicibacterium obuense,1.1019522418793306
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Streptomyces ambofaciens,1.0976462630753825
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Kocuria flava,1.0975900594885741
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Intrasporangiaceae bacterium URHB0013,1.0874873079521463
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Frankiales bacterium YIM 75000,1.0817735864147011
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Micromonospora peucetia,1.0667292701952298
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Leifsonia sp. Leaf325,1.0648140773140229
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Pseudoxanthomonas,1.0624233851012368
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Luteimonas tolerans,1.0593652477684337
output//2019-12-13/2019-12-13_TMA_all_data_calculated_slopes.csv,TMA,Sanguibacter keddieii,1.0524358569311816
